image name,x0,y0,r
img4381.png,28,74,13
img4382.png,17,81,12
img4383.png,78,62,9
img4384.png,36,39,12
img4385.png,14,13,14
img4386.png,50,56,9
img4387.png,37,69,12
img4388.png,45,11,7
img4389.png,53,15,8
img4390.png,51,25,9
img4391.png,14,70,11
img4392.png,85,90,6
img4393.png,56,58,14
img4394.png,10,47,9
img4395.png,71,80,13
img4396.png,65,44,14
img4397.png,22,74,10
img4398.png,54,76,10
img4399.png,79,83,13
img4400.png,35,73,12
img4401.png,34,34,8
img4402.png,82,11,11
img4403.png,42,35,11
img4404.png,27,85,10
img4405.png,25,63,8
img4406.png,84,46,13
img4407.png,78,32,11
img4408.png,52,32,9
img4409.png,60,63,13
img4410.png,66,35,9
img4411.png,74,51,5
img4412.png,19,28,11
img4413.png,64,19,12
img4414.png,53,63,14
img4415.png,56,57,10
img4416.png,6,48,6
img4417.png,10,85,8
img4418.png,55,28,13
img4419.png,79,70,12
img4420.png,12,69,12
img4421.png,90,84,5
img4422.png,27,60,8
img4423.png,11,28,6
img4424.png,41,84,5
img4425.png,54,53,8
img4426.png,56,21,10
img4427.png,53,21,6
img4428.png,74,17,6
img4429.png,51,18,13
img4430.png,18,24,7
img4431.png,18,48,9
img4432.png,10,13,11
img4433.png,80,73,12
img4434.png,86,20,13
img4435.png,46,38,14
img4436.png,8,43,5
img4437.png,34,17,13
img4438.png,62,50,8
img4439.png,39,30,9
img4440.png,55,21,6
img4441.png,85,34,6
img4442.png,56,68,5
img4443.png,65,10,6
img4444.png,19,34,6
img4445.png,50,61,5
img4446.png,32,54,7
img4447.png,75,18,7
img4448.png,76,8,9
img4449.png,43,67,7
img4450.png,17,22,14
img4451.png,8,20,8
img4452.png,69,18,6
img4453.png,27,71,8
img4454.png,55,90,8
img4455.png,81,41,10
img4456.png,45,40,13
img4457.png,88,70,5
img4458.png,37,48,9
img4459.png,20,74,14
img4460.png,58,51,5
img4461.png,21,77,9
img4462.png,93,56,5
img4463.png,24,17,10
img4464.png,76,55,6
img4465.png,51,11,11
img4466.png,47,39,7
img4467.png,20,28,9
img4468.png,25,46,13
img4469.png,51,23,11
img4470.png,27,60,10
img4471.png,71,54,14
img4472.png,91,54,8
img4473.png,20,59,5
img4474.png,92,72,6
img4475.png,27,86,9
img4476.png,70,25,11
img4477.png,65,77,14
img4478.png,79,56,11
img4479.png,60,46,9
img4480.png,42,46,13
img4481.png,40,65,14
img4482.png,67,80,6
img4483.png,10,56,6
img4484.png,78,41,6
img4485.png,73,59,9
img4486.png,58,75,11
img4487.png,50,69,5
img4488.png,65,38,12
img4489.png,58,38,8
img4490.png,40,58,12
img4491.png,19,37,10
img4492.png,12,58,8
img4493.png,45,60,13
img4494.png,58,45,13
img4495.png,83,61,6
img4496.png,21,18,12
img4497.png,46,54,12
img4498.png,90,81,9
img4499.png,54,65,10
img4500.png,44,61,7
img4501.png,65,26,14
img4502.png,71,34,9
img4503.png,54,25,11
img4504.png,73,32,9
img4505.png,25,56,8
img4506.png,84,23,8
img4507.png,62,44,12
img4508.png,20,81,8
img4509.png,84,68,9
img4510.png,25,28,6
img4511.png,68,18,11
img4512.png,49,35,13
img4513.png,13,22,12
img4514.png,15,29,10
img4515.png,45,54,12
img4516.png,30,17,7
img4517.png,78,63,11
img4518.png,39,66,11
img4519.png,81,52,11
img4520.png,86,40,10
img4521.png,84,59,10
img4522.png,83,69,9
img4523.png,16,89,10
img4524.png,38,55,13
img4525.png,9,59,10
img4526.png,12,65,12
img4527.png,62,29,14
img4528.png,24,73,9
img4529.png,92,17,5
img4530.png,8,61,9
img4531.png,7,31,8
img4532.png,24,50,13
img4533.png,25,93,5
img4534.png,87,10,5
img4535.png,84,19,10
img4536.png,69,61,13
img4537.png,31,42,14
img4538.png,38,84,8
img4539.png,62,53,14
img4540.png,21,62,10
img4541.png,42,66,14
img4542.png,84,80,6
img4543.png,80,81,12
img4544.png,70,57,12
img4545.png,32,42,6
img4546.png,41,67,14
img4547.png,9,33,6
img4548.png,67,74,11
img4549.png,41,84,8
img4550.png,34,82,6
img4551.png,69,81,13
img4552.png,53,35,8
img4553.png,47,48,9
img4554.png,42,35,5
img4555.png,23,76,13
img4556.png,22,18,10
img4557.png,88,72,11
img4558.png,49,57,12
img4559.png,35,34,14
img4560.png,41,56,8
img4561.png,48,54,11
img4562.png,82,47,14
img4563.png,29,66,7
img4564.png,17,70,8
img4565.png,18,54,11
img4566.png,10,66,6
img4567.png,45,80,11
img4568.png,32,94,5
img4569.png,59,17,12
img4570.png,55,26,14
img4571.png,72,82,14
img4572.png,26,74,12
img4573.png,12,68,12
img4574.png,40,28,12
img4575.png,6,66,5
img4576.png,57,22,13
img4577.png,52,40,9
img4578.png,16,62,14
img4579.png,86,58,8
img4580.png,36,86,12
img4581.png,79,57,11
img4582.png,28,52,9
img4583.png,68,29,10
img4584.png,31,17,8
img4585.png,25,18,6
img4586.png,7,60,6
img4587.png,77,54,7
img4588.png,48,29,12
img4589.png,55,68,7
img4590.png,63,66,11
img4591.png,11,62,11
img4592.png,80,31,6
img4593.png,43,65,5
img4594.png,38,19,6
img4595.png,59,30,11
img4596.png,49,54,14
img4597.png,50,14,7
img4598.png,44,65,9
img4599.png,86,76,8
img4600.png,60,20,6
img4601.png,84,39,9
img4602.png,71,74,12
img4603.png,67,42,11
img4604.png,80,73,14
img4605.png,84,10,8
img4606.png,41,92,7
img4607.png,28,17,11
img4608.png,44,46,6
img4609.png,36,32,10
img4610.png,14,61,14
img4611.png,84,70,9
img4612.png,48,94,5
img4613.png,15,70,9
img4614.png,77,38,6
img4615.png,49,16,9
img4616.png,15,36,11
img4617.png,34,17,10
img4618.png,43,31,8
img4619.png,71,65,14
img4620.png,39,52,13
img4621.png,22,47,8
img4622.png,62,17,7
img4623.png,46,67,13
img4624.png,14,19,9
img4625.png,43,67,7
img4626.png,59,69,14
img4627.png,50,16,7
img4628.png,10,50,7
img4629.png,91,40,6
img4630.png,71,14,12
img4631.png,73,43,13
img4632.png,64,36,10
img4633.png,75,30,14
img4634.png,43,76,11
img4635.png,18,89,6
img4636.png,81,86,8
img4637.png,74,61,8
img4638.png,50,27,11
img4639.png,77,10,5
img4640.png,54,41,6
img4641.png,55,60,13
img4642.png,29,36,14
img4643.png,15,80,11
img4644.png,21,78,13
img4645.png,48,27,14
img4646.png,52,40,10
img4647.png,64,54,9
img4648.png,84,83,14
img4649.png,23,15,5
img4650.png,49,19,9
img4651.png,13,19,11
img4652.png,28,49,14
img4653.png,31,52,8
img4654.png,65,77,8
img4655.png,86,65,6
img4656.png,11,19,11
img4657.png,51,14,7
img4658.png,64,61,14
img4659.png,34,61,13
img4660.png,53,76,12
img4661.png,70,55,11
img4662.png,14,71,5
img4663.png,21,17,8
img4664.png,54,31,8
img4665.png,90,20,9
img4666.png,30,23,14
img4667.png,25,27,7
img4668.png,26,51,14
img4669.png,67,61,13
img4670.png,82,81,8
img4671.png,34,14,14
img4672.png,22,41,9
img4673.png,26,13,12
img4674.png,33,75,10
img4675.png,28,15,5
img4676.png,72,49,11
img4677.png,88,57,11
img4678.png,68,37,6
img4679.png,28,83,8
img4680.png,16,23,9
img4681.png,43,33,9
img4682.png,60,84,13
img4683.png,65,18,9
img4684.png,81,49,9
img4685.png,74,83,10
img4686.png,53,34,14
img4687.png,13,53,10
img4688.png,54,25,12
img4689.png,88,51,5
img4690.png,50,34,11
img4691.png,31,71,10
img4692.png,13,58,8
img4693.png,85,46,9
img4694.png,14,37,13
img4695.png,52,74,9
img4696.png,67,55,12
img4697.png,15,75,12
img4698.png,88,46,6
img4699.png,55,22,9
img4700.png,30,84,7
img4701.png,32,79,10
img4702.png,75,79,5
img4703.png,74,9,9
img4704.png,17,67,14
img4705.png,36,76,6
img4706.png,82,88,8
img4707.png,31,34,9
img4708.png,55,61,14
img4709.png,67,59,9
img4710.png,64,29,11
img4711.png,28,9,10
img4712.png,14,17,6
img4713.png,17,18,8
img4714.png,74,71,14
img4715.png,79,50,6
img4716.png,12,32,8
img4717.png,64,71,9
img4718.png,57,18,13
img4719.png,79,37,13
img4720.png,62,15,14
img4721.png,74,11,5
img4722.png,18,68,6
img4723.png,87,53,12
img4724.png,13,43,5
img4725.png,30,49,11
img4726.png,85,28,7
img4727.png,11,71,9
img4728.png,69,33,9
img4729.png,48,87,6
img4730.png,19,60,14
img4731.png,60,46,5
img4732.png,24,48,7
img4733.png,89,63,7
img4734.png,41,77,9
img4735.png,52,72,9
img4736.png,6,76,6
img4737.png,55,48,9
img4738.png,73,17,10
img4739.png,57,14,10
img4740.png,35,59,12
img4741.png,43,34,9
img4742.png,77,18,9
img4743.png,82,77,10
img4744.png,73,34,9
img4745.png,40,75,8
img4746.png,33,88,11
img4747.png,63,80,13
img4748.png,48,11,8
img4749.png,35,81,6
img4750.png,54,20,8
img4751.png,14,66,11
img4752.png,82,18,9
img4753.png,61,65,6
img4754.png,16,67,14
img4755.png,28,44,6
img4756.png,44,10,11
img4757.png,14,12,5
img4758.png,70,86,8
img4759.png,55,13,12
img4760.png,78,55,14
img4761.png,25,82,9
img4762.png,78,4,5
img4763.png,76,54,6
img4764.png,42,14,5
img4765.png,90,23,9
img4766.png,60,63,9
img4767.png,44,18,10
img4768.png,59,59,12
img4769.png,25,22,14
img4770.png,85,67,7
img4771.png,22,47,9
img4772.png,81,23,14
img4773.png,57,42,14
img4774.png,61,38,11
img4775.png,23,26,10
img4776.png,87,80,6
img4777.png,63,27,11
img4778.png,51,86,8
img4779.png,83,37,12
img4780.png,24,78,8
img4781.png,58,80,14
img4782.png,74,85,8
img4783.png,26,33,8
img4784.png,14,72,6
img4785.png,22,33,5
img4786.png,60,26,9
img4787.png,61,36,5
img4788.png,30,90,5
img4789.png,62,81,6
img4790.png,33,60,14
img4791.png,19,71,11
img4792.png,52,18,5
img4793.png,62,39,8
img4794.png,83,12,13
img4795.png,44,71,7
img4796.png,29,52,14
img4797.png,87,12,5
img4798.png,68,65,8
img4799.png,30,45,14
img4800.png,14,39,12
img4801.png,80,69,9
img4802.png,62,60,14
img4803.png,13,45,9
img4804.png,18,45,7
img4805.png,35,54,10
img4806.png,75,59,14
img4807.png,18,57,11
img4808.png,83,66,11
img4809.png,18,78,13
img4810.png,93,15,5
img4811.png,63,28,10
img4812.png,40,40,10
img4813.png,79,82,9
img4814.png,25,51,13
img4815.png,41,41,8
img4816.png,56,48,13
img4817.png,52,35,7
img4818.png,31,82,6
img4819.png,50,71,14
img4820.png,76,23,10
img4821.png,80,68,8
img4822.png,71,15,11
img4823.png,11,80,10
img4824.png,30,61,10
img4825.png,27,65,9
img4826.png,43,58,11
img4827.png,53,36,8
img4828.png,61,62,8
img4829.png,57,54,5
img4830.png,78,57,11
img4831.png,23,76,11
img4832.png,13,14,10
img4833.png,27,80,7
img4834.png,55,31,10
img4835.png,32,22,7
img4836.png,86,90,9
img4837.png,19,75,11
img4838.png,26,83,7
img4839.png,10,35,5
img4840.png,60,64,8
img4841.png,57,78,10
img4842.png,74,80,11
img4843.png,32,83,11
img4844.png,40,84,13
img4845.png,28,51,9
img4846.png,36,45,5
img4847.png,35,67,7
img4848.png,64,91,7
img4849.png,88,75,6
img4850.png,71,34,11
img4851.png,78,45,12
img4852.png,83,88,10
img4853.png,74,86,10
img4854.png,55,55,12
img4855.png,81,69,11
img4856.png,8,76,9
img4857.png,73,26,6
img4858.png,23,58,9
img4859.png,64,14,6
img4860.png,13,8,9
img4861.png,5,74,6
img4862.png,50,73,12
img4863.png,53,82,11
img4864.png,47,80,13
img4865.png,70,43,12
img4866.png,83,42,10
img4867.png,55,52,10
img4868.png,84,47,14
img4869.png,14,48,14
img4870.png,10,15,10
img4871.png,7,93,6
img4872.png,40,15,12
img4873.png,78,16,13
img4874.png,19,13,11
img4875.png,84,24,12
img4876.png,54,85,5
img4877.png,53,6,6
img4878.png,53,77,5
img4879.png,67,73,7
img4880.png,78,68,14
img4881.png,86,19,11
img4882.png,42,74,9
img4883.png,17,34,10
img4884.png,71,21,7
img4885.png,89,68,8
img4886.png,36,73,5
img4887.png,85,33,6
img4888.png,16,83,5
img4889.png,29,31,10
img4890.png,52,15,10
img4891.png,24,15,5
img4892.png,60,78,14
img4893.png,72,62,7
img4894.png,81,67,10
img4895.png,88,68,11
img4896.png,34,57,13
img4897.png,72,49,14
img4898.png,16,8,5
img4899.png,29,20,7
img4900.png,57,60,7
img4901.png,8,44,5
img4902.png,23,43,11
img4903.png,59,65,5
img4904.png,55,33,6
img4905.png,61,29,8
img4906.png,30,14,9
img4907.png,54,92,6
img4908.png,86,70,9
img4909.png,20,14,14
img4910.png,79,45,11
img4911.png,28,46,13
img4912.png,59,21,8
img4913.png,63,46,14
img4914.png,85,11,11
img4915.png,43,52,9
img4916.png,76,76,7
img4917.png,33,70,11
img4918.png,29,40,11
img4919.png,71,85,14
img4920.png,49,46,8
img4921.png,6,32,5
img4922.png,64,54,7
img4923.png,19,62,10
img4924.png,87,82,10
img4925.png,93,23,6
img4926.png,27,72,9
img4927.png,15,39,8
img4928.png,72,32,9
img4929.png,87,67,8
img4930.png,41,52,11
img4931.png,63,82,14
img4932.png,51,39,12
img4933.png,71,51,9
img4934.png,45,79,6
img4935.png,15,15,9
img4936.png,62,71,12
img4937.png,14,68,8
img4938.png,55,13,11
img4939.png,67,81,11
img4940.png,17,58,12
img4941.png,35,34,10
img4942.png,19,14,7
img4943.png,47,36,8
img4944.png,27,22,10
img4945.png,51,29,12
img4946.png,58,61,11
img4947.png,13,49,10
img4948.png,5,63,6
img4949.png,75,15,10
img4950.png,60,73,10
img4951.png,64,26,5
img4952.png,68,27,8
img4953.png,48,55,10
img4954.png,18,46,14
img4955.png,69,75,9
img4956.png,84,10,10
img4957.png,17,44,8
img4958.png,52,6,7
img4959.png,24,88,11
img4960.png,68,15,5
img4961.png,22,37,5
img4962.png,13,87,8
img4963.png,78,16,10
img4964.png,27,57,9
img4965.png,80,21,6
img4966.png,32,90,8
img4967.png,79,21,7
img4968.png,14,23,14
img4969.png,77,62,12
img4970.png,76,12,10
img4971.png,16,44,11
img4972.png,78,79,7
img4973.png,18,38,12
img4974.png,38,12,13
img4975.png,35,86,12
img4976.png,6,77,6
img4977.png,83,84,8
img4978.png,5,6,6
img4979.png,48,28,5
img4980.png,68,54,14
img4981.png,65,89,6
img4982.png,43,39,9
img4983.png,68,65,5
img4984.png,14,31,6
img4985.png,51,47,5
img4986.png,35,30,10
img4987.png,64,45,12
img4988.png,87,26,12
img4989.png,20,27,12
img4990.png,72,22,8
img4991.png,20,57,13
img4992.png,33,9,9
img4993.png,29,23,10
img4994.png,14,12,6
img4995.png,70,32,5
img4996.png,65,11,8
img4997.png,41,55,14
img4998.png,21,90,6
img4999.png,17,14,13
img5000.png,47,45,6
img5001.png,11,42,5
img5002.png,29,58,11
img5003.png,61,61,10
img5004.png,52,61,10
img5005.png,38,54,14
img5006.png,64,23,13
img5007.png,50,28,10
img5008.png,89,15,5
img5009.png,28,11,8
img5010.png,23,37,13
img5011.png,29,73,12
img5012.png,82,44,11
img5013.png,87,85,5
img5014.png,53,36,13
img5015.png,85,77,9
img5016.png,40,56,7
img5017.png,76,38,12
img5018.png,29,31,9
img5019.png,34,56,9
img5020.png,29,39,13
img5021.png,20,54,14
img5022.png,11,49,12
img5023.png,84,39,9
img5024.png,58,62,7
img5025.png,38,52,10
img5026.png,48,51,7
img5027.png,17,73,13
img5028.png,31,72,12
img5029.png,78,76,13
img5030.png,80,28,9
img5031.png,52,34,11
img5032.png,19,30,9
img5033.png,33,29,7
img5034.png,49,77,8
img5035.png,77,23,13
img5036.png,25,32,12
img5037.png,87,88,11
img5038.png,28,44,6
img5039.png,12,74,10
img5040.png,91,8,7
img5041.png,81,47,8
img5042.png,61,46,14
img5043.png,15,66,10
img5044.png,30,36,10
img5045.png,88,58,11
img5046.png,13,45,10
img5047.png,38,85,14
img5048.png,32,27,5
img5049.png,51,80,7
img5050.png,13,48,8
img5051.png,54,33,6
img5052.png,16,16,10
img5053.png,90,66,9
img5054.png,56,66,8
img5055.png,70,17,14
img5056.png,17,36,13
img5057.png,10,8,9
img5058.png,74,68,11
img5059.png,25,64,13
img5060.png,67,71,8
img5061.png,49,79,6
img5062.png,61,10,9
img5063.png,61,62,8
img5064.png,85,41,9
img5065.png,80,78,11
img5066.png,6,52,6
img5067.png,67,15,6
img5068.png,70,54,11
img5069.png,41,46,14
img5070.png,48,14,5
img5071.png,66,43,10
img5072.png,83,35,8
img5073.png,26,41,10
img5074.png,10,42,11
img5075.png,84,85,8
img5076.png,22,30,13
img5077.png,60,76,6
img5078.png,76,60,8
img5079.png,31,73,5
img5080.png,70,62,6
img5081.png,49,27,13
img5082.png,77,38,14
img5083.png,71,26,11
img5084.png,64,57,5
img5085.png,73,79,14
img5086.png,24,81,11
img5087.png,9,31,8
img5088.png,78,54,12
img5089.png,78,42,9
img5090.png,27,53,14
img5091.png,26,12,12
img5092.png,71,83,14
img5093.png,64,12,8
img5094.png,58,32,11
img5095.png,36,11,6
img5096.png,37,34,8
img5097.png,52,77,13
img5098.png,88,16,7
img5099.png,16,33,13
img5100.png,17,24,5
img5101.png,71,40,14
img5102.png,41,56,9
img5103.png,36,17,14
img5104.png,22,52,5
img5105.png,37,47,7
img5106.png,32,29,14
img5107.png,68,51,8
img5108.png,30,25,11
img5109.png,81,30,6
img5110.png,82,68,14
img5111.png,38,14,11
img5112.png,27,76,14
img5113.png,26,71,13
img5114.png,38,85,14
img5115.png,22,17,10
img5116.png,36,83,6
img5117.png,14,33,7
img5118.png,55,55,6
img5119.png,16,38,8
img5120.png,52,19,14
img5121.png,23,20,12
img5122.png,40,9,6
img5123.png,76,90,8
img5124.png,54,38,5
img5125.png,72,39,12
img5126.png,22,41,12
img5127.png,24,82,9
img5128.png,78,70,10
img5129.png,41,47,5
img5130.png,12,71,10
img5131.png,41,12,12
img5132.png,85,23,6
img5133.png,17,54,14
img5134.png,50,54,6
img5135.png,53,68,5
img5136.png,76,28,10
img5137.png,23,77,11
img5138.png,25,27,14
img5139.png,18,81,13
img5140.png,27,72,13
img5141.png,20,70,8
img5142.png,60,53,11
img5143.png,13,15,7
img5144.png,14,75,7
img5145.png,80,48,9
img5146.png,34,26,12
img5147.png,21,77,5
img5148.png,47,43,5
img5149.png,25,50,11
img5150.png,51,57,5
img5151.png,82,70,7
img5152.png,35,63,11
img5153.png,79,46,9
img5154.png,50,16,14
img5155.png,33,28,6
img5156.png,57,79,6
img5157.png,88,80,11
img5158.png,72,51,12
img5159.png,67,12,6
img5160.png,48,36,5
img5161.png,49,27,5
img5162.png,79,19,14
img5163.png,64,73,9
img5164.png,73,42,8
img5165.png,17,85,13
img5166.png,39,41,10
img5167.png,19,23,13
img5168.png,68,62,6
img5169.png,84,80,6
img5170.png,16,13,11
img5171.png,76,26,12
img5172.png,48,24,8
img5173.png,23,34,10
img5174.png,91,76,5
img5175.png,28,86,5
img5176.png,27,43,14
img5177.png,42,33,6
img5178.png,7,58,6
img5179.png,42,73,8
img5180.png,48,80,14
img5181.png,24,27,10
img5182.png,46,22,8
img5183.png,17,15,9
img5184.png,54,41,12
img5185.png,43,77,14
img5186.png,89,82,6
img5187.png,56,26,9
img5188.png,53,69,5
img5189.png,58,55,7
img5190.png,88,32,6
img5191.png,14,38,8
img5192.png,11,36,8
img5193.png,53,21,10
img5194.png,15,77,10
img5195.png,41,72,11
img5196.png,63,68,10
img5197.png,82,37,9
img5198.png,60,80,5
img5199.png,66,21,6
img5200.png,48,20,12
img5201.png,78,4,5
img5202.png,92,77,7
img5203.png,44,21,6
img5204.png,51,26,11
img5205.png,64,55,7
img5206.png,42,56,6
img5207.png,32,45,5
img5208.png,67,81,7
img5209.png,76,38,7
img5210.png,10,44,8
img5211.png,11,82,11
img5212.png,70,55,9
img5213.png,88,90,5
img5214.png,76,60,11
img5215.png,67,26,13
img5216.png,43,65,9
img5217.png,52,33,12
img5218.png,70,91,7
img5219.png,44,47,10
img5220.png,59,49,6
img5221.png,83,27,11
img5222.png,54,58,13
img5223.png,72,64,11
img5224.png,44,56,9
img5225.png,5,73,5
img5226.png,17,57,5
img5227.png,22,6,7
img5228.png,58,64,11
img5229.png,18,18,8
img5230.png,42,22,9
img5231.png,69,13,13
img5232.png,70,10,6
img5233.png,67,37,14
img5234.png,94,21,5
img5235.png,57,29,11
img5236.png,86,48,9
img5237.png,67,19,13
img5238.png,13,79,9
img5239.png,40,24,9
img5240.png,36,68,10
img5241.png,29,73,11
img5242.png,85,24,11
img5243.png,34,78,5
img5244.png,58,69,11
img5245.png,17,73,6
img5246.png,65,34,13
img5247.png,31,55,12
img5248.png,84,23,14
img5249.png,11,30,5
img5250.png,83,65,14
img5251.png,25,72,5
img5252.png,50,86,5
img5253.png,70,51,8
img5254.png,23,47,9
img5255.png,71,34,10
img5256.png,60,30,9
img5257.png,15,74,13
img5258.png,27,26,12
img5259.png,29,47,8
img5260.png,25,57,14
img5261.png,19,61,10
img5262.png,35,53,8
img5263.png,74,47,7
img5264.png,21,26,5
img5265.png,68,85,6
img5266.png,26,77,9
img5267.png,81,50,8
img5268.png,39,33,6
img5269.png,10,82,11
img5270.png,73,76,13
img5271.png,37,33,13
img5272.png,19,23,9
img5273.png,34,80,13
img5274.png,38,88,8
img5275.png,67,35,11
img5276.png,69,39,7
img5277.png,9,44,8
img5278.png,78,15,13
img5279.png,46,30,14
img5280.png,19,76,10
img5281.png,12,65,6
img5282.png,28,35,9
img5283.png,8,25,9
img5284.png,46,77,12
img5285.png,47,14,14
img5286.png,76,21,11
img5287.png,35,56,6
img5288.png,59,10,9
img5289.png,70,74,6
img5290.png,69,68,9
img5291.png,80,70,5
img5292.png,59,64,10
img5293.png,27,62,14
img5294.png,30,37,5
img5295.png,33,44,10
img5296.png,81,20,7
img5297.png,76,54,10
img5298.png,80,16,13
img5299.png,93,6,5
img5300.png,25,32,13
img5301.png,65,42,13
img5302.png,56,27,8
img5303.png,50,18,7
img5304.png,36,39,5
img5305.png,50,11,10
img5306.png,78,72,5
img5307.png,57,79,8
img5308.png,76,72,10
img5309.png,69,81,13
img5310.png,32,85,6
img5311.png,86,12,12
img5312.png,63,12,8
img5313.png,51,45,14
img5314.png,52,48,14
img5315.png,16,70,10
img5316.png,25,33,6
img5317.png,20,23,10
img5318.png,85,44,8
img5319.png,55,45,12
img5320.png,89,66,6
img5321.png,19,63,12
img5322.png,52,17,9
img5323.png,56,27,6
img5324.png,12,60,8
img5325.png,62,25,9
img5326.png,75,35,14
img5327.png,39,86,8
img5328.png,61,9,10
img5329.png,84,9,10
img5330.png,58,14,6
img5331.png,70,6,6
img5332.png,39,26,12
img5333.png,47,87,11
img5334.png,33,62,6
img5335.png,35,21,11
img5336.png,77,80,12
img5337.png,20,55,10
img5338.png,82,60,7
img5339.png,33,33,6
img5340.png,58,79,13
img5341.png,46,65,13
img5342.png,76,27,9
img5343.png,63,61,14
img5344.png,52,85,12
img5345.png,49,54,11
img5346.png,72,36,10
img5347.png,58,19,10
img5348.png,34,64,11
img5349.png,34,37,5
img5350.png,84,81,7
img5351.png,37,57,11
img5352.png,80,24,11
img5353.png,27,10,6
img5354.png,31,49,14
img5355.png,27,75,13
img5356.png,43,58,11
img5357.png,42,41,10
img5358.png,71,64,14
img5359.png,47,40,7
img5360.png,92,71,7
img5361.png,77,61,7
img5362.png,64,30,13
img5363.png,29,11,7
img5364.png,64,12,10
img5365.png,14,70,14
img5366.png,9,32,7
img5367.png,72,20,8
img5368.png,36,55,5
img5369.png,62,27,12
img5370.png,65,4,5
img5371.png,79,82,9
img5372.png,47,37,13
img5373.png,82,88,6
img5374.png,69,90,9
img5375.png,56,16,12
img5376.png,91,88,7
img5377.png,86,36,9
img5378.png,48,64,11
img5379.png,71,34,6
img5380.png,16,24,11
img5381.png,84,80,13
img5382.png,77,79,8
img5383.png,9,24,8
img5384.png,45,41,12
img5385.png,74,89,5
img5386.png,12,75,5
img5387.png,16,69,10
img5388.png,24,5,6
img5389.png,63,17,7
img5390.png,72,20,14
img5391.png,27,13,10
img5392.png,46,76,11
img5393.png,20,58,8
img5394.png,35,34,6
img5395.png,80,27,14
img5396.png,52,68,13
img5397.png,46,15,8
img5398.png,88,40,8
img5399.png,10,81,11
img5400.png,61,60,13
img5401.png,74,59,12
img5402.png,56,46,13
img5403.png,54,72,6
img5404.png,25,47,5
img5405.png,21,82,13
img5406.png,16,24,6
img5407.png,14,60,13
img5408.png,82,19,14
img5409.png,53,45,6
img5410.png,31,72,11
img5411.png,48,9,10
img5412.png,71,16,9
img5413.png,63,9,10
img5414.png,7,10,8
img5415.png,30,40,12
img5416.png,79,8,9
img5417.png,59,44,7
img5418.png,34,58,13
img5419.png,38,10,6
img5420.png,83,68,13
img5421.png,89,81,10
img5422.png,10,59,5
img5423.png,10,75,8
img5424.png,31,42,14
img5425.png,29,40,6
img5426.png,32,8,6
img5427.png,45,26,8
img5428.png,80,69,10
img5429.png,9,67,8
img5430.png,25,45,13
img5431.png,21,19,8
img5432.png,83,33,11
img5433.png,52,88,8
img5434.png,41,14,9
img5435.png,52,78,14
img5436.png,50,65,7
img5437.png,81,76,5
img5438.png,36,85,7
img5439.png,66,19,10
img5440.png,75,81,13
img5441.png,60,94,5
img5442.png,72,87,8
img5443.png,33,41,8
img5444.png,65,66,13
img5445.png,77,75,6
img5446.png,21,58,9
img5447.png,39,30,11
img5448.png,78,20,9
img5449.png,42,42,6
img5450.png,62,27,5
img5451.png,31,47,14
img5452.png,55,90,8
img5453.png,63,89,7
img5454.png,73,51,11
img5455.png,54,12,10
img5456.png,33,76,9
img5457.png,41,18,9
img5458.png,21,88,8
img5459.png,57,39,12
img5460.png,72,51,6
img5461.png,30,50,10
img5462.png,83,77,11
img5463.png,38,74,13
img5464.png,31,50,13
img5465.png,32,50,14
img5466.png,13,77,13
img5467.png,88,79,11
img5468.png,22,52,13
img5469.png,35,31,9
img5470.png,65,34,11
img5471.png,73,65,14
img5472.png,50,85,12
img5473.png,84,35,12
img5474.png,38,54,14
img5475.png,45,79,12
img5476.png,83,44,14
img5477.png,54,52,7
img5478.png,72,31,13
img5479.png,79,10,10
img5480.png,59,79,13
img5481.png,68,68,11
img5482.png,26,60,14
img5483.png,90,67,8
img5484.png,62,20,6
img5485.png,39,49,6
img5486.png,20,59,8
img5487.png,18,22,10
img5488.png,29,16,14
img5489.png,55,73,12
img5490.png,62,64,8
img5491.png,35,57,6
img5492.png,60,11,11
img5493.png,54,53,5
img5494.png,33,48,6
img5495.png,72,30,5
img5496.png,19,35,11
img5497.png,51,72,11
img5498.png,11,51,5
img5499.png,14,72,14
img5500.png,16,49,8
img5501.png,55,18,14
img5502.png,35,35,8
img5503.png,35,63,9
img5504.png,43,22,7
img5505.png,45,30,12
img5506.png,57,74,12
img5507.png,43,22,5
img5508.png,40,85,10
img5509.png,55,38,9
img5510.png,53,16,11
img5511.png,10,12,10
img5512.png,18,35,9
img5513.png,43,79,13
img5514.png,72,10,8
img5515.png,85,48,5
img5516.png,14,82,14
img5517.png,38,46,12
img5518.png,18,59,10
img5519.png,67,59,14
img5520.png,84,8,6
img5521.png,56,75,9
img5522.png,31,92,6
img5523.png,21,35,12
img5524.png,50,56,12
img5525.png,47,45,7
img5526.png,29,21,10
img5527.png,56,55,6
img5528.png,50,69,8
img5529.png,31,51,13
img5530.png,41,30,9
img5531.png,25,10,8
img5532.png,84,71,10
img5533.png,69,17,7
img5534.png,59,81,7
img5535.png,56,11,8
img5536.png,49,54,14
img5537.png,17,23,5
img5538.png,34,30,6
img5539.png,73,22,12
img5540.png,28,60,13
img5541.png,28,57,8
img5542.png,40,66,9
img5543.png,73,87,10
img5544.png,38,71,14
img5545.png,29,82,6
